,word,sociability,ability,negative,positive,uncertain
37666,mindshare,0.0,0.0,0.0,0.0,0.0
37667,mine,0.0,0.0,0.0,0.0,0.0
37668,mineability,0.0,0.0,0.0,0.0,0.0
37669,mineable,0.0,0.0,0.0,0.0,0.0
37670,mined,0.0,0.0,0.0,0.0,0.0
37671,minefield,0.0,0.0,0.0,0.0,0.0
37672,miner,0.0,0.0,0.0,0.0,0.0
37673,mineral,0.0,0.0,0.0,0.0,0.0
37674,mineralization,0.0,0.0,0.0,0.0,0.0
37675,mineralized,0.0,0.0,0.0,0.0,0.0
37676,mineralogical,0.0,0.0,0.0,0.0,0.0
37677,mineralogist,0.0,0.0,0.0,0.0,0.0
37678,mineralogy,0.0,0.0,0.0,0.0,0.0
37679,mineshaft,0.0,0.0,0.0,0.0,0.0
37680,minestrone,0.0,0.0,0.0,0.0,0.0
37681,minesweeper,0.0,0.0,0.0,0.0,0.0
37682,mineworker,0.0,0.0,0.0,0.0,0.0
37683,minge,0.0,0.0,0.0,0.0,0.0
37684,mingle,0.0,0.0,0.0,0.0,0.0
37685,mingled,0.0,0.0,0.0,0.0,0.0
37686,mingles,0.0,0.0,0.0,0.0,0.0
37687,mingling,0.0,0.0,0.0,0.0,0.0
37688,mingy,0.0,0.0,0.0,0.0,0.0
37689,mini,0.0,0.0,0.0,0.0,0.0
37690,miniature,0.0,0.0,0.0,0.0,0.0
37691,miniaturist,0.0,0.0,0.0,0.0,0.0
37692,miniaturization,0.0,0.0,0.0,0.0,0.0
37693,miniaturize,0.0,0.0,0.0,0.0,0.0
37694,miniaturized,0.0,0.0,0.0,0.0,0.0
37695,miniaturizes,0.0,0.0,0.0,0.0,0.0
37696,miniaturizing,0.0,0.0,0.0,0.0,0.0
37697,minibar,0.0,0.0,0.0,0.0,0.0
37698,minibike,0.0,0.0,0.0,0.0,0.0
37699,minibus,0.0,0.0,0.0,0.0,0.0
37700,minicam,0.0,0.0,0.0,0.0,0.0
37701,minicams,0.0,0.0,0.0,0.0,0.0
37702,minicomputer,0.0,0.0,0.0,0.0,0.0
37703,minim,0.0,0.0,0.0,0.0,0.0
37704,minimal,0.0,0.0,0.0,0.0,0.0
37705,minimalism,0.0,0.0,0.0,0.0,0.0
37706,minimalist,0.0,0.0,0.0,0.0,0.0
37707,minimally,0.0,0.0,0.0,0.0,0.0
37708,minimill,0.0,0.0,0.0,0.0,0.0
37709,minimills,0.0,0.0,0.0,0.0,0.0
37710,minimis,0.0,0.0,0.0,0.0,0.0
37711,minimization,0.0,0.0,0.0,0.0,0.0
37712,minimize,0.0,0.0,0.0,0.0,0.0
37713,minimized,0.0,0.0,0.0,0.0,0.0
37714,minimizes,0.0,0.0,0.0,0.0,0.0
37715,minimizing,0.0,0.0,0.0,0.0,0.0
37716,minimum,0.0,0.0,0.0,0.0,0.0
37717,minimus,0.0,0.0,0.0,0.0,0.0
37718,mining,0.0,0.0,0.0,0.0,0.0
37719,mining geology,0.0,0.0,0.0,0.0,0.0
37720,mininggeology,0.0,0.0,0.0,0.0,0.0
37721,minion,0.0,0.0,0.0,0.0,0.0
37722,miniscule,0.0,0.0,0.0,0.0,0.0
37723,miniscules,0.0,0.0,0.0,0.0,0.0
37724,miniseries,0.0,0.0,0.0,0.0,0.0
37725,miniskirt,0.0,0.0,0.0,0.0,0.0
37726,minister,0.0,0.0,0.0,0.0,0.0
37727,ministered,0.0,0.0,0.0,0.0,0.0
37728,ministerial,0.0,0.0,0.0,0.0,0.0
37729,ministering,0.0,0.0,0.0,0.0,0.0
37730,ministrant,0.0,0.0,0.0,0.0,0.0
37731,ministration,0.0,0.0,0.0,0.0,0.0
37732,ministry,0.0,0.0,0.0,0.0,0.0
37733,minivan,0.0,0.0,0.0,0.0,0.0
37734,mink,0.0,0.0,0.0,0.0,0.0
37735,mink coat,0.0,0.0,0.0,0.0,0.0
37736,minkcoat,0.0,0.0,0.0,0.0,0.0
37737,minnesinger,0.0,0.0,0.0,0.0,0.0
37738,minnesingers,0.0,0.0,0.0,0.0,0.0
37739,minnesotan,0.0,0.0,0.0,0.0,0.0
37740,minnow,0.0,0.0,0.0,0.0,0.0
37741,minoan,0.0,0.0,0.0,0.0,0.0
37742,minor,0.0,0.0,0.0,0.0,0.0
37743,minored,0.0,0.0,0.0,0.0,0.0
37744,minoring,0.0,0.0,0.0,0.0,0.0
37745,minority,0.0,0.0,0.0,0.0,0.0
37746,minority leader,0.0,0.0,0.0,0.0,0.0
37747,minorityleader,0.0,0.0,0.0,0.0,0.0
37748,minotaur,0.0,0.0,0.0,0.0,0.0
37749,minoxidil,0.0,0.0,0.0,0.0,0.0
37750,minster,0.0,0.0,0.0,0.0,0.0
37751,minstrel,0.0,0.0,0.0,0.0,0.0
37752,minstrelsy,0.0,0.0,0.0,0.0,0.0
37753,mint,0.0,0.0,0.0,0.0,0.0
37754,mintage,0.0,0.0,0.0,0.0,0.0
37755,minted,0.0,0.0,0.0,0.0,0.0
37756,minter,0.0,0.0,0.0,0.0,0.0
37757,mintier,0.0,0.0,0.0,0.0,0.0
37758,mintiest,0.0,0.0,0.0,0.0,0.0
37759,minting,0.0,0.0,0.0,0.0,0.0
37760,minty,0.0,0.0,0.0,0.0,0.0
37761,minuend,0.0,0.0,0.0,0.0,0.0
37762,minuet,0.0,0.0,0.0,0.0,0.0
37763,minus,0.0,0.0,0.0,0.0,0.0
37764,minuscule,0.0,0.0,0.0,0.0,0.0
37765,minute,0.0,0.0,0.0,0.0,0.0
37766,minuted,0.0,0.0,0.0,0.0,0.0
37767,minutely,0.0,0.0,0.0,0.0,0.0
37768,minuteman,0.0,0.0,0.0,0.0,0.0
37769,minuteness,0.0,0.0,0.0,0.0,0.0
37770,minuter,0.0,0.0,0.0,0.0,0.0
37771,minutest,0.0,0.0,0.0,0.0,0.0
37772,minutia,0.0,0.0,0.0,0.0,0.0
37773,minuting,0.0,0.0,0.0,0.0,0.0
37774,minx,0.0,0.0,0.0,0.0,0.0
37775,miracle,0.0,0.0,0.0,0.0,0.0
37776,miraculous,0.0,0.0,0.0,0.0,0.0
37777,miraculously,0.0,0.0,0.0,0.0,0.0
37778,mirage,0.0,0.0,0.0,0.0,0.0
37779,mire,0.0,0.0,0.0,0.0,0.0
37780,mired,0.0,0.0,0.0,0.0,0.0
37781,mirier,0.0,0.0,0.0,0.0,0.0
37782,miriest,0.0,0.0,0.0,0.0,0.0
37783,miring,0.0,0.0,0.0,0.0,0.0
37784,mirror,0.0,0.0,0.0,0.0,0.0
37785,mirrored,0.0,0.0,0.0,0.0,0.0
37786,mirroring,0.0,0.0,0.0,0.0,0.0
37787,mirth,1.0,0.0,0.0,0.0,0.0
37788,mirthful,1.0,0.0,0.0,0.0,0.0
37789,mirthfully,0.0,0.0,0.0,0.0,0.0
37790,mirthfulness,0.0,0.0,0.0,0.0,0.0
37791,mirthless,0.0,0.0,0.0,0.0,0.0
37792,mirthlessly,0.0,0.0,0.0,0.0,0.0
37793,miry,0.0,0.0,0.0,0.0,0.0
37794,misaddress,0.0,0.0,0.0,0.0,0.0
37795,misaddressed,0.0,0.0,0.0,0.0,0.0
37796,misaddresses,0.0,0.0,0.0,0.0,0.0
37797,misaddressing,0.0,0.0,0.0,0.0,0.0
37798,misadventure,0.0,0.0,0.0,0.0,0.0
37799,misaligned,0.0,0.0,0.0,0.0,0.0
37800,misalignment,0.0,0.0,0.0,0.0,0.0
37801,misalliance,0.0,0.0,0.0,0.0,0.0
37802,misallocated,0.0,0.0,0.0,0.0,0.0
37803,misallocation,0.0,0.0,0.0,0.0,0.0
37804,misanthrope,0.0,0.0,0.0,0.0,0.0
37805,misanthropic,0.0,0.0,0.0,0.0,0.0
37806,misanthropically,0.0,0.0,0.0,0.0,0.0
37807,misanthropist,0.0,0.0,0.0,0.0,0.0
37808,misanthropy,0.0,0.0,0.0,0.0,0.0
37809,misapplication,0.0,0.0,1.0,0.0,0.0
37810,misapplied,0.0,0.0,1.0,0.0,0.0
37811,misapplies,0.0,0.0,1.0,0.0,0.0
37812,misapply,0.0,0.0,1.0,0.0,0.0
37813,misapplying,0.0,0.0,1.0,0.0,0.0
37814,misapprehend,0.0,0.0,0.0,0.0,0.0
37815,misapprehended,0.0,0.0,0.0,0.0,0.0
37816,misapprehending,0.0,0.0,0.0,0.0,0.0
37817,misapprehends,0.0,0.0,0.0,0.0,0.0
37818,misapprehension,0.0,0.0,0.0,0.0,0.0
37819,misappropriate,0.0,0.0,1.0,0.0,0.0
37820,misappropriated,0.0,0.0,1.0,0.0,0.0
37821,misappropriates,0.0,0.0,1.0,0.0,0.0
37822,misappropriating,0.0,0.0,1.0,0.0,0.0
37823,misappropriation,0.0,0.0,1.0,0.0,0.0
37824,misbegotten,0.0,0.0,0.0,0.0,0.0
37825,misbehave,0.0,0.0,0.0,0.0,0.0
37826,misbehaved,0.0,0.0,0.0,0.0,0.0
37827,misbehaves,0.0,0.0,0.0,0.0,0.0
37828,misbehaving,0.0,0.0,0.0,0.0,0.0
37829,misbehavior,0.0,0.0,0.0,0.0,0.0
37830,misbehaviour,0.0,0.0,0.0,0.0,0.0
37831,misbranded,0.0,0.0,1.0,0.0,0.0
37832,misbranding,0.0,0.0,0.0,0.0,0.0
37833,miscalculate,0.0,0.0,1.0,0.0,0.0
37834,miscalculated,0.0,0.0,1.0,0.0,0.0
37835,miscalculates,0.0,0.0,1.0,0.0,0.0
37836,miscalculating,0.0,0.0,1.0,0.0,0.0
37837,miscalculation,0.0,0.0,1.0,0.0,0.0
37838,miscall,0.0,0.0,0.0,0.0,0.0
37839,miscalled,0.0,0.0,0.0,0.0,0.0
37840,miscalling,0.0,0.0,0.0,0.0,0.0
37841,miscalls,0.0,0.0,0.0,0.0,0.0
37842,miscarriage,0.0,0.0,0.0,0.0,0.0
37843,miscarried,0.0,0.0,0.0,0.0,0.0
37844,miscarries,0.0,0.0,0.0,0.0,0.0
37845,miscarry,0.0,0.0,0.0,0.0,0.0
37846,miscarrying,0.0,0.0,0.0,0.0,0.0
37847,miscast,0.0,0.0,0.0,0.0,0.0
37848,miscasting,0.0,0.0,0.0,0.0,0.0
37849,miscasts,0.0,0.0,0.0,0.0,0.0
37850,miscegenation,0.0,0.0,0.0,0.0,0.0
37851,miscellaneous,0.0,0.0,0.0,0.0,0.0
37852,miscellaneously,0.0,0.0,0.0,0.0,0.0
37853,miscellany,0.0,0.0,0.0,0.0,0.0
37854,mischance,0.0,0.0,0.0,0.0,0.0
37855,mischaracterization,0.0,0.0,1.0,0.0,0.0
37856,mischaracterized,0.0,0.0,0.0,0.0,0.0
37857,mischief,0.0,0.0,1.0,0.0,0.0
37858,mischief,0.0,0.0,0.0,0.0,0.0
37859,mischievou,0.0,0.0,0.0,0.0,0.0
37860,mischievous,0.0,0.0,0.0,0.0,0.0
37861,mischievously,0.0,0.0,0.0,0.0,0.0
37862,mischievousnes,0.0,0.0,0.0,0.0,0.0
37863,mischievousness,0.0,0.0,0.0,0.0,0.0
37864,miscibilities,0.0,0.0,0.0,0.0,0.0
37865,miscibility,0.0,0.0,0.0,0.0,0.0
37866,miscible,0.0,0.0,0.0,0.0,0.0
37867,misclassification,0.0,0.0,1.0,0.0,0.0
37868,misclassifications,0.0,0.0,1.0,0.0,0.0
37869,misclassified,0.0,0.0,1.0,0.0,0.0
37870,misclassify,0.0,0.0,1.0,0.0,0.0
37871,miscommunication,0.0,0.0,1.0,0.0,0.0
37872,misconceive,0.0,0.0,0.0,0.0,0.0
37873,misconceived,0.0,0.0,0.0,0.0,0.0
37874,misconceives,0.0,0.0,0.0,0.0,0.0
37875,misconceiving,0.0,0.0,0.0,0.0,0.0
37876,misconception,0.0,0.0,0.0,0.0,0.0
37877,misconduct,0.0,0.0,1.0,0.0,0.0
37878,misconduct,0.0,0.0,0.0,0.0,0.0
37879,misconducted,0.0,0.0,0.0,0.0,0.0
37880,misconducting,0.0,0.0,0.0,0.0,0.0
37881,misconstruction,0.0,0.0,0.0,0.0,0.0
37882,misconstrue,0.0,0.0,0.0,0.0,0.0
37883,misconstrued,0.0,0.0,0.0,0.0,0.0
37884,misconstrues,0.0,0.0,0.0,0.0,0.0
37885,misconstruing,0.0,0.0,0.0,0.0,0.0
37886,miscount,0.0,0.0,0.0,0.0,0.0
37887,miscounted,0.0,0.0,0.0,0.0,0.0
37888,miscounting,0.0,0.0,0.0,0.0,0.0
37889,miscreant,0.0,0.0,0.0,0.0,0.0
37890,miscue,0.0,0.0,0.0,0.0,0.0
37891,miscued,0.0,0.0,0.0,0.0,0.0
37892,miscuing,0.0,0.0,0.0,0.0,0.0
37893,misdated,0.0,0.0,1.0,0.0,0.0
37894,misdeal,0.0,0.0,0.0,0.0,0.0
37895,misdealing,0.0,0.0,0.0,0.0,0.0
37896,misdealt,0.0,0.0,0.0,0.0,0.0
37897,misdeed,0.0,0.0,0.0,0.0,0.0
37898,misdemeanor,0.0,0.0,1.0,0.0,0.0
37899,misdemeanour,0.0,0.0,0.0,0.0,0.0
37900,misdiagnose,0.0,0.0,0.0,0.0,0.0
37901,misdiagnosed,0.0,0.0,0.0,0.0,0.0
37902,misdiagnoses,0.0,0.0,0.0,0.0,0.0
37903,misdiagnosing,0.0,0.0,0.0,0.0,0.0
37904,misdiagnosis,0.0,0.0,0.0,0.0,0.0
37905,misdid,0.0,0.0,0.0,0.0,0.0
37906,misdirect,0.0,0.0,0.0,0.0,0.0
37907,misdirected,0.0,0.0,1.0,0.0,0.0
37908,misdirecting,0.0,0.0,0.0,0.0,0.0
37909,misdirection,0.0,0.0,0.0,0.0,0.0
37910,misdirects,0.0,0.0,0.0,0.0,0.0
37911,misdo,0.0,0.0,0.0,0.0,0.0
37912,misdoes,0.0,0.0,0.0,0.0,0.0
37913,misdoing,0.0,0.0,0.0,0.0,0.0
37914,misdoings,0.0,0.0,0.0,0.0,0.0
37915,misdone,0.0,0.0,0.0,0.0,0.0
37916,miser,0.0,0.0,0.0,0.0,0.0
37917,miserable,0.0,0.0,0.0,0.0,0.0
37918,miserableness,0.0,0.0,0.0,0.0,0.0
37919,miserably,0.0,0.0,0.0,0.0,0.0
37920,miserlines,0.0,0.0,0.0,0.0,0.0
37921,miserliness,0.0,0.0,0.0,0.0,0.0
37922,miserly,0.0,0.0,0.0,0.0,0.0
37923,misery,0.0,0.0,0.0,0.0,0.0
37924,misfeasance,0.0,0.0,0.0,0.0,0.0
37925,misfile,0.0,0.0,0.0,0.0,0.0
37926,misfiled,0.0,0.0,0.0,0.0,0.0
37927,misfiles,0.0,0.0,0.0,0.0,0.0
37928,misfiling,0.0,0.0,0.0,0.0,0.0
37929,misfire,0.0,0.0,0.0,0.0,0.0
37930,misfired,0.0,0.0,0.0,0.0,0.0
37931,misfiring,0.0,0.0,0.0,0.0,0.0
37932,misfit,0.0,0.0,0.0,0.0,0.0
37933,misfitted,0.0,0.0,0.0,0.0,0.0
37934,misfitting,0.0,0.0,0.0,0.0,0.0
37935,misfortunate,0.0,0.0,0.0,0.0,0.0
37936,misfortune,0.0,0.0,0.0,0.0,0.0
37937,misgive,0.0,0.0,0.0,0.0,0.0
37938,misgiving,0.0,0.0,0.0,0.0,0.0
37939,misgovern,0.0,0.0,0.0,0.0,0.0
37940,misgoverned,0.0,0.0,0.0,0.0,0.0
37941,misgoverning,0.0,0.0,0.0,0.0,0.0
37942,misgovernment,0.0,0.0,0.0,0.0,0.0
37943,misgoverns,0.0,0.0,0.0,0.0,0.0
37944,misguidance,0.0,0.0,0.0,0.0,0.0
37945,misguidances,0.0,0.0,0.0,0.0,0.0
37946,misguide,0.0,0.0,0.0,0.0,0.0
37947,misguided,0.0,-1.0,0.0,0.0,0.0
37948,misguidedly,0.0,0.0,0.0,0.0,0.0
37949,misguides,0.0,0.0,0.0,0.0,0.0
37950,misguiding,0.0,0.0,0.0,0.0,0.0
37951,mishandle,0.0,0.0,1.0,0.0,0.0
37952,mishandled,0.0,0.0,1.0,0.0,0.0
37953,mishandles,0.0,0.0,1.0,0.0,0.0
37954,mishandling,0.0,0.0,1.0,0.0,0.0
37955,mishap,0.0,0.0,0.0,0.0,0.0
37956,mishear,0.0,0.0,0.0,0.0,0.0
37957,misheard,0.0,0.0,0.0,0.0,0.0
37958,mishearing,0.0,0.0,0.0,0.0,0.0
37959,mishears,0.0,0.0,0.0,0.0,0.0
37960,mishmash,0.0,0.0,0.0,0.0,0.0
37961,misidentified,0.0,0.0,0.0,0.0,0.0
37962,misidentifies,0.0,0.0,0.0,0.0,0.0
37963,misidentify,0.0,0.0,0.0,0.0,0.0
37964,misidentifying,0.0,0.0,0.0,0.0,0.0
37965,misinform,0.0,-1.0,1.0,0.0,0.0
37966,misinformation,0.0,0.0,1.0,0.0,0.0
37967,misinformation,0.0,0.0,0.0,0.0,0.0
37968,misinformed,0.0,0.0,1.0,0.0,0.0
37969,misinforming,0.0,0.0,1.0,0.0,0.0
37970,misinforms,0.0,0.0,1.0,0.0,0.0
37971,misinterpret,0.0,0.0,1.0,0.0,0.0
37972,misinterpretation,0.0,0.0,1.0,0.0,0.0
37973,misinterpreted,0.0,0.0,1.0,0.0,0.0
37974,misinterpreting,0.0,0.0,1.0,0.0,0.0
37975,misinterprets,0.0,0.0,1.0,0.0,0.0
37976,misjudge,0.0,0.0,1.0,0.0,0.0
37977,misjudged,0.0,0.0,1.0,0.0,0.0
37978,misjudges,0.0,0.0,1.0,0.0,0.0
37979,misjudging,0.0,0.0,1.0,0.0,0.0
37980,misjudgment,0.0,0.0,1.0,0.0,0.0
37981,misjudgments,0.0,0.0,1.0,0.0,0.0
37982,mislabel,0.0,0.0,1.0,0.0,0.0
37983,mislabeled,0.0,0.0,1.0,0.0,0.0
37984,mislabeling,0.0,0.0,1.0,0.0,0.0
37985,mislabelled,0.0,0.0,1.0,0.0,0.0
37986,mislabelling,0.0,0.0,0.0,0.0,0.0
37987,mislabels,0.0,0.0,1.0,0.0,0.0
37988,mislaid,0.0,0.0,0.0,0.0,0.0
37989,mislay,0.0,0.0,0.0,0.0,0.0
37990,mislaying,0.0,0.0,0.0,0.0,0.0
37991,mislays,0.0,0.0,0.0,0.0,0.0
37992,mislead,0.0,0.0,1.0,0.0,0.0
37993,misleading,0.0,0.0,1.0,0.0,0.0
37994,misleadingly,0.0,0.0,1.0,0.0,0.0
37995,misleads,0.0,0.0,1.0,0.0,0.0
37996,misled,0.0,0.0,1.0,0.0,0.0
37997,mismanage,0.0,0.0,1.0,0.0,0.0
37998,mismanaged,0.0,0.0,1.0,0.0,0.0
37999,mismanagement,0.0,0.0,1.0,0.0,0.0
38000,mismanagement,0.0,0.0,0.0,0.0,0.0
38001,mismanages,0.0,0.0,1.0,0.0,0.0
38002,mismanaging,0.0,0.0,1.0,0.0,0.0
38003,mismatch,0.0,0.0,1.0,0.0,0.0
38004,mismatched,0.0,0.0,1.0,0.0,0.0
38005,mismatching,0.0,0.0,1.0,0.0,0.0
38006,mismeasured,0.0,0.0,0.0,0.0,0.0
38007,mismeasurement,0.0,0.0,0.0,0.0,0.0
38008,misname,0.0,0.0,0.0,0.0,0.0
38009,misnamed,0.0,0.0,0.0,0.0,0.0
38010,misnames,0.0,0.0,0.0,0.0,0.0
38011,misnaming,0.0,0.0,0.0,0.0,0.0
38012,misnomer,0.0,0.0,0.0,0.0,0.0
38013,misogamist,0.0,0.0,0.0,0.0,0.0
38014,misogamy,0.0,0.0,0.0,0.0,0.0
38015,misogynist,0.0,0.0,0.0,0.0,0.0
38016,misogynistic,0.0,0.0,0.0,0.0,0.0
38017,misogynou,0.0,0.0,0.0,0.0,0.0
38018,misogynous,0.0,0.0,0.0,0.0,0.0
38019,misogyny,0.0,0.0,0.0,0.0,0.0
38020,misperception,0.0,0.0,0.0,0.0,0.0
38021,misperceptions,0.0,0.0,0.0,0.0,0.0
38022,misplace,0.0,0.0,0.0,0.0,0.0
38023,misplaced,0.0,0.0,1.0,0.0,0.0
38024,misplacement,0.0,0.0,0.0,0.0,0.0
38025,misplaces,0.0,0.0,0.0,0.0,0.0
38026,misplacing,0.0,0.0,0.0,0.0,0.0
38027,misplay,0.0,0.0,0.0,0.0,0.0
38028,misplayed,0.0,0.0,0.0,0.0,0.0
38029,misplaying,0.0,0.0,0.0,0.0,0.0
38030,mispostings,0.0,0.0,0.0,0.0,0.0
38031,misprice,0.0,0.0,1.0,0.0,0.0
38032,mispriced,0.0,0.0,0.0,0.0,0.0
38033,mispricing,0.0,0.0,1.0,0.0,0.0
38034,mispricings,0.0,0.0,1.0,0.0,0.0
38035,misprint,0.0,0.0,0.0,0.0,0.0
38036,misprinted,0.0,0.0,0.0,0.0,0.0
38037,misprinting,0.0,0.0,0.0,0.0,0.0
38038,misprision,0.0,0.0,0.0,0.0,0.0
38039,misprisions,0.0,0.0,0.0,0.0,0.0
38040,mispronounce,0.0,0.0,0.0,0.0,0.0
38041,mispronounced,0.0,0.0,0.0,0.0,0.0
38042,mispronounces,0.0,0.0,0.0,0.0,0.0
38043,mispronouncing,0.0,0.0,0.0,0.0,0.0
38044,mispronunciation,0.0,0.0,0.0,0.0,0.0
38045,misquotation,0.0,0.0,0.0,0.0,0.0
38046,misquote,0.0,0.0,0.0,0.0,0.0
38047,misquoted,0.0,0.0,0.0,0.0,0.0
38048,misquoting,0.0,0.0,0.0,0.0,0.0
38049,misread,0.0,0.0,0.0,0.0,0.0
38050,misreading,0.0,0.0,0.0,0.0,0.0
38051,misreads,0.0,0.0,0.0,0.0,0.0
38052,misreport,0.0,0.0,0.0,0.0,0.0
38053,misreported,0.0,0.0,0.0,0.0,0.0
38054,misreporting,0.0,0.0,0.0,0.0,0.0
38055,misreports,0.0,0.0,0.0,0.0,0.0
38056,misrepresent,0.0,0.0,1.0,0.0,0.0
38057,misrepresentation,0.0,0.0,1.0,0.0,0.0
38058,misrepresented,0.0,0.0,1.0,0.0,0.0
38059,misrepresenting,0.0,0.0,1.0,0.0,0.0
38060,misrepresents,0.0,0.0,1.0,0.0,0.0
38061,misrule,0.0,0.0,0.0,0.0,0.0
38062,misruled,0.0,0.0,0.0,0.0,0.0
38063,misruling,0.0,0.0,0.0,0.0,0.0
38064,miss,0.0,0.0,1.0,0.0,0.0
38065,missal,0.0,0.0,0.0,0.0,0.0
38066,missed,0.0,0.0,1.0,0.0,0.0
38067,misshape,0.0,0.0,0.0,0.0,0.0
38068,misshaped,0.0,0.0,0.0,0.0,0.0
38069,misshapen,0.0,0.0,0.0,0.0,0.0
38070,misshapes,0.0,0.0,0.0,0.0,0.0
38071,misshaping,0.0,0.0,0.0,0.0,0.0
38072,missi,0.0,0.0,0.0,0.0,0.0
38073,missile,0.0,0.0,0.0,0.0,0.0
38074,missileries,0.0,0.0,0.0,0.0,0.0
38075,missilery,0.0,0.0,0.0,0.0,0.0
38076,missilries,0.0,0.0,0.0,0.0,0.0
38077,missilry,0.0,0.0,0.0,0.0,0.0
38078,missing,0.0,0.0,0.0,0.0,0.0
38079,mission,0.0,0.0,0.0,0.0,0.0
38080,missionary,0.0,0.0,0.0,0.0,0.0
38081,missionary position,0.0,0.0,0.0,0.0,0.0
38082,missionaryposition,0.0,0.0,0.0,0.0,0.0
38083,missioner,0.0,0.0,0.0,0.0,0.0
38084,missis,0.0,0.0,0.0,0.0,0.0
38085,mississippian,0.0,0.0,0.0,0.0,0.0
38086,missive,0.0,0.0,0.0,0.0,0.0
38087,missourian,0.0,0.0,0.0,0.0,0.0
38088,misspeak,0.0,0.0,0.0,0.0,0.0
38089,misspeaking,0.0,0.0,0.0,0.0,0.0
38090,misspeaks,0.0,0.0,0.0,0.0,0.0
38091,misspell,0.0,0.0,0.0,0.0,0.0
38092,misspelled,0.0,0.0,0.0,0.0,0.0
38093,misspelling,0.0,0.0,0.0,0.0,0.0
38094,misspells,0.0,0.0,0.0,0.0,0.0
38095,misspelt,0.0,0.0,0.0,0.0,0.0
38096,misspend,0.0,0.0,0.0,0.0,0.0
38097,misspending,0.0,0.0,0.0,0.0,0.0
38098,misspends,0.0,0.0,0.0,0.0,0.0
38099,misspent,0.0,0.0,0.0,0.0,0.0
38100,misspoke,0.0,0.0,0.0,0.0,0.0
38101,misspoken,0.0,0.0,0.0,0.0,0.0
38102,misstate,0.0,0.0,1.0,0.0,0.0
38103,misstated,0.0,0.0,1.0,0.0,0.0
38104,misstatement,0.0,0.0,1.0,0.0,0.0
38105,misstates,0.0,0.0,1.0,0.0,0.0
38106,misstating,0.0,0.0,1.0,0.0,0.0
38107,misstep,0.0,0.0,1.0,0.0,0.0
38108,missu,0.0,0.0,0.0,0.0,0.0
38109,missus,0.0,0.0,0.0,0.0,0.0
38110,mist,0.0,0.0,0.0,0.0,0.0
38111,mistakable,0.0,0.0,0.0,0.0,0.0
38112,mistake,0.0,0.0,1.0,0.0,0.0
38113,mistaken,0.0,0.0,1.0,0.0,0.0
38114,mistakenly,0.0,0.0,1.0,0.0,0.0
38115,mistaking,0.0,0.0,1.0,0.0,0.0
38116,misted,0.0,0.0,0.0,0.0,0.0
38117,mister,0.0,0.0,0.0,0.0,0.0
38118,mistier,0.0,0.0,0.0,0.0,0.0
38119,mistiest,0.0,0.0,0.0,0.0,0.0
38120,mistily,0.0,0.0,0.0,0.0,0.0
38121,mistime,0.0,0.0,0.0,0.0,0.0
38122,mistimed,0.0,0.0,0.0,0.0,0.0
38123,mistimes,0.0,0.0,0.0,0.0,0.0
38124,mistiming,0.0,0.0,0.0,0.0,0.0
38125,mistiness,0.0,0.0,0.0,0.0,0.0
38126,misting,0.0,0.0,0.0,0.0,0.0
38127,mistletoe,0.0,0.0,0.0,0.0,0.0
38128,mistook,0.0,0.0,0.0,0.0,0.0
38129,mistral,0.0,0.0,0.0,0.0,0.0
38130,mistreat,0.0,0.0,0.0,0.0,0.0
38131,mistreated,0.0,0.0,0.0,0.0,0.0
38132,mistreating,0.0,0.0,0.0,0.0,0.0
38133,mistreatment,0.0,0.0,0.0,0.0,0.0
38134,mistreats,0.0,0.0,0.0,0.0,0.0
38135,mistress,0.0,0.0,0.0,0.0,0.0
38136,mistrial,0.0,0.0,1.0,0.0,0.0
38137,mistrust,0.0,0.0,0.0,0.0,0.0
38138,mistrusted,0.0,0.0,0.0,0.0,0.0
38139,mistrustful,0.0,0.0,0.0,0.0,0.0
38140,mistrustfully,0.0,0.0,0.0,0.0,0.0
38141,mistrusting,0.0,0.0,0.0,0.0,0.0
38142,misty,0.0,0.0,0.0,0.0,0.0
38143,misunderstand,0.0,-1.0,1.0,0.0,0.0
38144,misunderstanding,0.0,0.0,1.0,0.0,0.0
38145,misunderstands,0.0,0.0,0.0,0.0,0.0
38146,misunderstood,0.0,0.0,1.0,0.0,0.0
38147,misuse,0.0,0.0,1.0,0.0,0.0
38148,misused,0.0,0.0,1.0,0.0,0.0
38149,misusing,0.0,0.0,1.0,0.0,0.0
38150,mite,0.0,0.0,0.0,0.0,0.0
38151,miter,0.0,0.0,0.0,0.0,0.0
38152,mitered,0.0,0.0,0.0,0.0,0.0
38153,mitering,0.0,0.0,0.0,0.0,0.0
38154,mithraic,0.0,0.0,0.0,0.0,0.0
38155,mithraism,0.0,0.0,0.0,0.0,0.0
38156,mitigants,0.0,0.0,0.0,0.0,0.0
38157,mitigate,1.0,0.0,0.0,0.0,0.0
38158,mitigated,0.0,0.0,0.0,0.0,0.0
38159,mitigates,0.0,0.0,0.0,0.0,0.0
38160,mitigating,0.0,0.0,0.0,0.0,0.0
38161,mitigation,0.0,0.0,0.0,0.0,0.0
38162,mitigative,0.0,0.0,0.0,0.0,0.0
38163,mitochondrial,0.0,0.0,0.0,0.0,0.0
38164,mitochondrion,0.0,0.0,0.0,0.0,0.0
38165,mitoses,0.0,0.0,0.0,0.0,0.0
38166,mitosis,0.0,0.0,0.0,0.0,0.0
